data,valor
2024-03-11,3374.45
2024-03-12,3368.76
2024-03-13,3367.44
2024-03-14,3365.68
2024-03-15,3367.01
2024-03-18,3374.01
2024-03-19,3373.64
2024-03-20,3378.25
2024-03-21,3381.26
2024-03-22,3393.14
2024-03-25,3390.05
2024-03-26,3392.25
2024-03-27,3395.41
2024-03-28,3408.15
2024-04-01,3403.41
2024-04-02,3406.57
2024-04-03,3412.02
2024-04-04,3414.28
2024-04-05,3422.18
2024-04-08,3421.87
2024-04-09,3420.76
2024-04-10,3418.43
2024-04-11,3417.57
2024-04-12,3423.95
2024-04-15,3412.68
2024-04-16,3402.52
2024-04-17,3391.31
2024-04-18,3386.78
2024-04-19,3391.17
2024-04-22,3380.00
2024-04-23,3373.24
2024-04-24,3365.41
2024-04-25,3360.86
2024-04-26,3366.74
2024-04-29,3374.93
2024-04-30,3381.79
2024-05-02,3376.40
2024-05-03,3391.61
2024-05-06,3392.61
2024-05-07,3394.53
2024-05-08,3398.10
2024-05-09,3389.27
2024-05-10,3397.79
2024-05-13,3376.50
2024-05-14,3367.72
2024-05-15,3372.59
2024-05-16,3379.54
2024-05-17,3392.31
2024-05-20,3391.26
2024-05-21,3386.75
2024-05-22,3383.74
2024-05-23,3374.75
2024-05-24,3379.01
2024-05-27,3374.83
2024-05-28,3363.68
2024-05-29,3371.11
2024-05-31,3382.34
2024-06-03,3371.58
2024-06-04,3364.04
2024-06-05,3356.08
2024-06-06,3358.89
2024-06-07,3358.85
2024-06-10,3345.21
2024-06-11,3334.98
2024-06-12,3320.42
2024-06-13,3295.71
2024-06-14,3312.59
2024-06-17,3305.93
2024-06-18,3301.41
2024-06-19,3300.19
2024-06-20,3301.49
2024-06-21,3299.38
2024-06-24,3296.23
2024-06-25,3301.23
2024-06-26,3311.05
2024-06-27,3328.12
2024-06-28,3347.33
2024-07-01,3318.84
2024-07-02,3305.51
2024-07-03,3302.82
2024-07-04,3323.67
2024-07-05,3341.64
2024-07-08,3347.36
2024-07-09,3349.16
2024-07-10,3349.04
2024-07-11,3350.64
2024-07-12,3370.07
2024-07-15,3375.26
2024-07-16,3382.99
2024-07-17,3388.10
2024-07-18,3382.64
2024-07-19,3391.72
2024-07-22,3390.99
2024-07-23,3386.19
2024-07-24,3381.51
2024-07-25,3375.00
2024-07-26,3375.85
2024-07-29,3353.38
2024-07-30,3358.40
2024-07-31,3364.78
2024-08-01,3365.60
2024-08-02,3368.97
2024-08-05,3352.64
2024-08-06,3347.44
2024-08-07,3349.29
2024-08-08,3345.06
2024-08-09,3349.97
2024-08-12,3352.25
2024-08-13,3355.20
2024-08-14,3363.10
2024-08-15,3374.02
2024-08-16,3385.46
2024-08-19,3382.02
2024-08-20,3382.52
2024-08-21,3381.82
2024-08-22,3378.64
2024-08-23,3388.44
2024-08-26,3386.89
2024-08-27,3383.92
2024-08-28,3381.68
2024-08-29,3385.87
2024-08-30,3393.55
2024-09-02,3389.32
2024-09-03,3383.71
2024-09-04,3385.35
2024-09-05,3382.37
2024-09-06,3386.56
2024-09-09,3382.23
2024-09-10,3371.90
2024-09-11,3367.28
2024-09-12,3358.49
2024-09-13,3364.30
2024-09-16,3360.72
2024-09-17,3353.66
2024-09-18,3350.15
2024-09-19,3340.62
2024-09-20,3333.57
2024-09-23,3311.97
2024-09-24,3303.53
2024-09-25,3293.73
2024-09-26,3294.14
2024-09-27,3309.13
2024-09-30,3305.97
2024-10-01,3278.30
2024-10-02,3278.86
2024-10-03,3271.60
2024-10-04,3276.30
2024-10-07,3275.80
2024-10-08,3256.99
2024-10-09,3232.13
2024-10-10,3209.87
2024-10-11,3216.81
2024-10-14,3228.39
2024-10-15,3233.72
2024-10-16,3233.65
2024-10-17,3230.34
2024-10-18,3236.05
2024-10-21,3217.91
2024-10-22,3207.80
2024-10-23,3179.22
2024-10-24,3169.03
2024-10-25,3181.65
2024-10-28,3189.83
2024-10-29,3197.08
2024-10-30,3206.86
2024-10-31,3204.84
2024-11-01,3198.38
2024-11-04,3187.13
2024-11-05,3187.61
2024-11-06,3179.90
2024-11-07,3184.21
2024-11-08,3195.85
2024-11-11,3168.10
2024-11-12,3154.66
2024-11-13,3146.58
2024-11-14,3151.40
2024-11-18,3157.25
2024-11-19,3162.99
2024-11-21,3161.92
2024-11-22,3175.86
2024-11-25,3181.41
2024-11-26,3184.15
2024-11-27,3171.36
2024-11-28,3138.55
2024-11-29,3137.33
2024-12-02,3103.42
2024-12-03,3072.12
2024-12-04,3023.45
2024-12-05,2965.49
2024-12-06,3017.96
2024-12-09,2998.97
2024-12-10,2965.16
2024-12-11,2947.01
2024-12-12,2947.07
2024-12-13,2974.64
2024-12-16,2957.28
2024-12-17,2923.84
2024-12-18,2887.65
2024-12-19,2878.39
2024-12-20,2946.66
2024-12-23,3020.57
2024-12-26,3068.92
2024-12-27,3112.72
2024-12-30,3116.28
2025-01-02,3117.34
2025-01-03,3116.70
2025-01-06,3118.93
2025-01-07,3114.84
2025-01-08,3085.52
2025-01-09,3069.97
2025-01-10,3076.59
2025-01-13,3067.79
2025-01-14,3065.32
2025-01-15,3090.78
2025-01-16,3084.10
2025-01-17,3041.67
2025-01-20,3038.88
2025-01-21,3018.70
2025-01-22,3010.63
2025-01-23,2997.38
2025-01-24,3000.90
2025-01-27,2989.10
2025-01-28,2974.55
2025-01-29,2974.65
2025-01-30,2996.66
2025-01-31,3020.63
2025-02-03,3001.50
2025-02-04,3000.00
2025-02-05,2994.08
2025-02-06,2995.68
2025-02-07,3007.49
2025-02-10,3004.58
2025-02-11,3004.30
2025-02-12,3005.30
2025-02-13,2997.99
2025-02-14,3018.35
2025-02-17,3044.67
2025-02-18,3060.51
2025-02-19,3060.26
2025-02-20,3075.41
2025-02-21,3107.14
2025-02-24,3113.54
2025-02-25,3118.17
2025-02-26,3106.26
2025-02-27,3115.51
2025-02-28,3121.48
2025-03-05,3122.11
2025-03-06,3140.77
2025-03-07,3161.11
2025-03-10,3164.67
2025-03-11,3174.15
2025-03-12,3185.44
2025-03-13,3188.41
2025-03-14,3212.67
2025-03-17,3220.09
2025-03-18,3236.94
2025-03-19,3255.59
2025-03-20,3259.03
2025-03-21,3258.64
2025-03-24,3261.22
2025-03-25,3265.83
2025-03-26,3272.50
2025-03-27,3286.00
2025-03-28,3301.81
2025-03-31,3313.09
2025-04-01,3311.48
2025-04-02,3309.45
2025-04-03,3305.07
2025-04-04,3279.91
2025-04-07,3253.69
2025-04-08,3243.36
2025-04-09,3246.53
2025-04-10,3246.64
2025-04-11,3257.67
2025-04-14,3280.55
2025-04-15,3292.47
2025-04-16,3308.92
2025-04-17,3333.34
2025-04-22,3350.60
2025-04-23,3360.22
2025-04-24,3365.54
2025-04-25,3391.14
2025-04-28,3394.85
2025-04-29,3401.38
2025-04-30,3412.71
2025-05-02,3419.46
2025-05-05,3391.75
2025-05-06,3385.58
2025-05-07,3388.20
2025-05-08,3389.80
2025-05-09,3407.91
2025-05-12,3406.81
2025-05-13,3411.75
2025-05-14,3406.00
2025-05-15,3422.90
2025-05-16,3439.07
2025-05-19,3435.23
2025-05-20,3437.16
2025-05-21,3436.24
2025-05-22,3436.98
2025-05-23,3440.31
2025-05-26,3436.16
2025-05-27,3438.26
2025-05-28,3442.87
2025-05-29,3446.02
2025-05-30,3461.93
2025-06-02,3444.94
2025-06-03,3454.18
2025-06-04,3447.92
2025-06-05,3448.11
2025-06-06,3449.38
2025-06-09,3416.25
2025-06-10,3407.79
2025-06-11,3408.33
2025-06-12,3391.47
2025-06-13,3418.94
2025-06-16,3431.84
2025-06-17,3432.06
2025-06-18,3441.08
2025-06-20,3436.70
2025-06-23,3429.82
2025-06-24,3434.16
2025-06-25,3442.39
2025-06-26,3449.55
2025-06-27,3462.91
2025-06-30,3483.77
2025-07-01,3474.88
2025-07-02,3475.21
2025-07-03,3481.84
2025-07-04,3495.42
2025-07-07,3491.69
2025-07-08,3486.43
2025-07-09,3482.59
2025-07-10,3474.99
2025-07-11,3483.22
2025-07-14,3483.85
2025-07-15,3479.40
2025-07-16,3475.33
2025-07-17,3475.04
2025-07-18,3465.01
2025-07-21,3443.94
2025-07-22,3440.95
2025-07-23,3432.71
2025-07-24,3437.58
2025-07-25,3445.11
2025-07-28,3431.00
2025-07-29,3420.23
2025-07-30,3413.62
2025-07-31,3436.38
2025-08-01,3430.04
2025-08-04,3419.32
2025-08-05,3408.76
2025-08-06,3404.19
2025-08-07,3410.26
2025-08-08,3419.78
2025-08-11,3417.87
2025-08-12,3411.52
2025-08-13,3410.62
2025-08-14,3419.87
2025-08-15,3431.40
2025-08-18,3434.75
2025-08-19,3428.73
2025-08-20,3422.70
2025-08-21,3425.62
2025-08-22,3430.09
2025-08-25,3432.33
2025-08-26,3440.31
2025-08-27,3441.52
2025-08-28,3452.22
2025-08-29,3476.36
2025-09-01,3479.45
2025-09-02,3472.47
2025-09-03,3485.95
2025-09-04,3485.38
2025-09-05,3500.33
2025-09-08,3509.36
2025-09-09,3505.91
2025-09-10,3514.74
2025-09-11,3514.60
2025-09-12,3534.66
2025-09-15,3547.05
2025-09-16,3556.90
2025-09-17,3563.31
2025-09-18,3554.56
2025-09-19,3566.87
2025-09-22,3558.20
2025-09-23,3563.34
2025-09-24,3564.40
2025-09-25,3568.94
2025-09-26,3578.66
2025-09-29,3582.13
2025-09-30,3589.44
2025-10-01,3572.96
2025-10-02,3574.07
2025-10-03,3584.89
2025-10-06,3582.82
2025-10-07,3575.48
2025-10-08,3577.38
2025-10-09,3573.37
2025-10-10,3577.38
2025-10-13,3569.96
2025-10-14,3575.46
2025-10-15,3586.06
2025-10-16,3578.29
2025-10-17,3577.51
2025-10-20,3567.66
2025-10-21,3572.39
2025-10-22,3567.97
2025-10-23,3567.91
2025-10-24,3578.66
